"date","country","channel_id","device_type","exit_clicks","revenue_loc"
"2025-09-22","CZ","33","pc","1237","6779.63"
"2025-09-22","CZ","27","mobile","7728","43901.85"
"2025-09-22","CZ","27","pc","5216","31614.91"
"2025-09-22","CZ","61","pc","2273","14010.44"
"2025-09-22","CZ","6","pc","588","4554.11"
"2025-09-22","CZ","5","tablet","49","304.15"
"2025-09-22","CZ","27","tablet","304","1879.51"
"2025-09-22","CZ","28","pc","1682","9763.79"
"2025-09-22","CZ","30","pc","250","1668.31"
"2025-09-22","CZ","30","mobile","442","3026.66"
"2025-09-22","CZ","31","tablet","70","384.91"
"2025-09-22","CZ","39","pc","1465","6386.28"
"2025-09-22","CZ","61","tablet","90","464.38"
"2025-09-22","CZ","18","tablet","12","99.85"
"2025-09-22","CZ","71","pc","191","1419.1"
"2025-09-22","CZ","35","mobile","54","254.59"
"2025-09-24","CZ","6","mobile","8601","58829.71"
"2025-09-24","CZ","33","mobile","2344","11551.93"
"2025-09-24","CZ","23","mobile","3999","25346.82"
"2025-09-24","CZ","69","pc","260","1407.19"
"2025-09-24","CZ","20","mobile","943","5019.42"
"2025-09-24","CZ","43","pc","962","6706.57"
"2025-09-24","CZ","66","mobile","317","1828.18"
"2025-09-24","CZ","57","mobile","41","235.47"
"2025-09-24","CZ","11","pc","7","62.39"
"2025-09-19","CZ","33","mobile","2119","11196.71"
"2025-09-19","CZ","26","mobile","1508","7830.92"
"2025-09-19","CZ","17","mobile","670","4816.91"
"2025-09-19","CZ","71","mobile","126","953.44"
"2025-09-19","CZ","67","pc","163","1028.39"
"2025-09-19","CZ","6","pc","339","2564.41"
"2025-09-19","CZ","52","mobile","131","984.39"
"2025-09-19","CZ","7","pc","12","103.62"
"2025-09-19","CZ","38","pc","16","82.98"
"2025-09-19","CZ","18","tablet","9","118.05"
"2025-09-17","CZ","34","pc","83659","12057.45"
"2025-09-17","CZ","31","mobile","8043","43252.87"
"2025-09-17","CZ","61","pc","2178","13403.09"
"2025-09-17","CZ","20","pc","314","1959.89"
"2025-09-17","CZ","6","pc","357","2385.47"
"2025-09-17","CZ","57","pc","648","3567.48"
"2025-09-17","CZ","39","mobile","10741","50659.84"
"2025-09-17","CZ","35","mobile","48","281.35"
"2025-09-17","CZ","32","pc","194","977.73"
"2025-09-17","CZ","7","pc","5","53.2"
"2025-09-17","CZ","12","mobile","59","367.2"
"2025-09-11","CZ","33","pc","1396","7978.97"
"2025-09-11","CZ","66","mobile","411","2520.68"
"2025-09-11","CZ","57","pc","699","4143.14"
"2025-09-11","CZ","33","tablet","114","538.49"
"2025-09-11","CZ","6","pc","566","4115.15"
"2025-09-11","CZ","32","mobile","190","1074.35"
"2025-09-11","CZ","69","mobile","191","1033.36"
"2025-09-11","CZ","30","pc","193","1314.18"
"2025-09-11","CZ","39","mobile","10294","49680.5"
"2025-09-11","CZ","2","mobile","6","36.41"
"2025-09-19","CZ","45","mobile","1","14.7"
"2025-09-02","CZ","67","mobile","2363","14581.03"
"2025-09-02","CZ","61","mobile","6232","37606.16"
"2025-09-02","CZ","20","pc","367","2125.99"
"2025-09-02","CZ","29","tablet","154","779.07"
"2025-09-02","CZ","32","mobile","225","977.1"
"2025-09-02","CZ","5","tablet","81","505.1"
"2025-09-02","CZ","35","tablet","10","50.1"
"2025-09-02","CZ","35","pc","15","106.16"
"2025-09-02","CZ","44","tablet","10","18.43"
"2025-09-02","CZ","39","pc","1351","5901.26"
"2025-09-02","CZ","69","pc","182","1069.06"
"2025-09-02","CZ","53","mobile","5","52.76"
"2025-09-02","CZ","64","pc","77","498.67"
"2025-09-02","CZ","12","pc","7","34.03"
"2025-09-04","CZ","28","pc","1276","8312.76"
"2025-09-04","CZ","6","pc","437","3238.19"
"2025-09-04","CZ","27","pc","3423","21117.54"
"2025-09-04","CZ","11","mobile","495","3954.15"
"2025-09-04","CZ","57","pc","450","2797.59"
"2025-09-04","CZ","25","pc","301","1842.72"
"2025-09-04","CZ","52","mobile","209","1313.87"
"2025-09-04","CZ","20","pc","154","869.59"
"2025-09-04","CZ","7","mobile","97","508.9"
"2025-09-04","CZ","28","tablet","42","278.72"
"2025-09-04","CZ","69","pc","160","886.9"
"2025-09-04","CZ","31","tablet","50","333.78"
"2025-09-04","CZ","2","mobile","8","45.62"
"2025-09-04","CZ","11","pc","19","179.44"
"2025-10-09","CZ","31","pc","5458","28337.13"
"2025-10-09","CZ","20","pc","225","1161.8"
"2025-10-09","CZ","29","tablet","219","1022.36"
"2025-10-09","CZ","43","mobile","23","155.93"
"2025-10-09","CZ","11","pc","12","92.55"
"2025-10-10","CZ","31","mobile","8669","43199.18"
"2025-10-10","CZ","61","pc","1784","9954.16"
"2025-10-10","CZ","61","mobile","5599","29753.96"
"2025-10-10","CZ","22","pc","5915","33458.2"
"2025-10-10","CZ","32","pc","206","1059.24"
"2025-10-10","CZ","70","pc","88","531.47"
"2025-10-10","CZ","32","mobile","121","709.27"
"2025-10-10","CZ","71","mobile","242","1719.07"
"2025-10-10","CZ","22","tablet","118","769.4"
"2025-10-10","CZ","31","tablet","36","189.38"
"2025-10-11","CZ","23","mobile","5440","33030.94"
"2025-10-11","CZ","20","mobile","1290","6975.58"
"2025-10-11","CZ","34","mobile","5613","29377.27"
"2025-10-11","CZ","17","mobile","1535","11657.68"
"2025-10-11","CZ","28","mobile","2629","13985.21"
"2025-10-11","CZ","34","tablet","95","450.16"
"2025-10-11","CZ","69","mobile","295","1767.75"
"2025-10-11","CZ","20","pc","244","1360.36"
"2025-10-11","CZ","62","pc","315","1866.51"
"2025-10-11","CZ","18","pc","129","767.75"
"2025-10-11","CZ","32","mobile","248","1360.21"
"2025-10-11","CZ","17","tablet","4","44.8"
"2025-10-11","CZ","6","tablet","65","439.43"
"2025-10-11","CZ","12","tablet","4","35.24"
"2025-10-11","CZ","10","tablet","6","59.39"
"2025-10-14","CZ","33","tablet","100","531.91"
"2025-10-14","CZ","5","mobile","18016","113937.86"
"2025-10-14","CZ","6","mobile","9468","62617.49"
"2025-10-14","CZ","58","pc","1187","9608.82"
"2025-10-14","CZ","26","tablet","143","687.05"
"2025-10-14","CZ","13","mobile","40","307.69"
"2025-10-14","CZ","17","pc","289","2394.29"
"2025-10-13","CZ","22","mobile","24349","133956.31"
"2025-10-13","CZ","34","pc","40125","16337.52"
"2025-10-13","CZ","26","mobile","2328","11220.86"
"2025-10-13","CZ","61","mobile","6314","34988.46"
"2025-10-13","CZ","62","pc","381","2793.75"
"2025-10-13","CZ","9","mobile","573","3219.71"
"2025-10-13","CZ","20","pc","246","1476.49"
"2025-10-13","CZ","18","pc","273","1952.43"
"2025-10-13","CZ","78","mobile","98","630.58"
"2025-10-13","CZ","67","pc","301","2140.4"
"2025-10-13","CZ","28","tablet","77","440.36"
"2025-10-13","CZ","35","mobile","97","457.34"
"2025-10-13","CZ","5","tablet","73","402.26"
"2025-10-13","CZ","17","tablet","27","178.85"
"2025-10-19","CZ","5","mobile","20804","143491.25"
"2025-10-19","CZ","39","pc","1011","5141.95"
"2025-10-19","CZ","28","mobile","3604","23122.54"
"2025-10-19","CZ","62","pc","240","1519.28"
"2025-10-19","CZ","23","pc","1837","12967.59"
"2025-10-19","CZ","18","mobile","358","3185.34"
"2025-10-19","CZ","12","mobile","201","1665.99"
"2025-10-19","CZ","58","pc","587","6153.96"
"2025-10-19","CZ","69","mobile","429","2643.9"
"2025-10-19","CZ","65","mobile","146","790.15"
"2025-10-19","CZ","43","mobile","18","96.94"
"2025-10-19","CZ","65","pc","80","391.94"
"2025-10-19","CZ","17","tablet","21","204.9"
"2025-10-19","CZ","38","pc","30","205.94"
"2025-10-19","CZ","35","pc","7","48"
"2025-10-20","CZ","27","tablet","335","2164.53"
"2025-10-20","CZ","32","mobile","239","1334.51"
"2025-10-20","CZ","22","tablet","154","1205.61"
"2025-10-20","CZ","5","pc","732","5337.33"
"2025-10-20","CZ","62","pc","453","2757.72"
"2025-10-20","CZ","26","tablet","78","399.55"
"2025-10-20","CZ","31","tablet","40","238.3"
"2025-10-20","CZ","64","pc","38","271.07"
"2025-05-01","CZ","17","tablet","5","28.65"
"2025-10-22","CZ","39","mobile","15513","82132.98"
"2025-10-22","CZ","43","pc","1140","8136.17"
"2025-10-22","CZ","29","pc","1934","10331.13"
"2025-10-22","CZ","9","mobile","616","3485.08"
"2025-10-22","CZ","26","mobile","2905","14060.4"
"2025-10-22","CZ","12","mobile","260","1744.79"
"2025-10-22","CZ","65","mobile","87","505.29"
"2025-10-22","CZ","23","pc","1687","11153.58"
"2025-10-22","CZ","33","tablet","125","566.65"
"2025-10-22","CZ","18","tablet","15","123.74"
"2025-10-22","CZ","70","pc","134","754.18"
"2025-10-22","CZ","69","mobile","282","1799.09"
"2025-10-22","CZ","58","tablet","18","121.76"
"2025-10-22","CZ","6","tablet","49","312.34"
"2025-10-22","CZ","64","pc","50","325.95"
"2025-10-22","CZ","57","mobile","75","533.05"
"2025-10-26","CZ","31","mobile","15055","78052.23"
"2025-10-26","CZ","58","mobile","6085","55083.26"
"2025-10-26","CZ","39","pc","1486","7525.31"
"2025-10-26","CZ","33","pc","1596","9038.55"
"2025-10-26","CZ","66","pc","200","1054.42"
"2025-10-26","CZ","65","pc","144","1012.13"
"2025-10-26","CZ","12","mobile","140","896.58"
"2025-10-26","CZ","68","pc","11","141.3"
"2025-10-26","CZ","20","tablet","26","140.32"
"2025-10-26","CZ","69","tablet","9","39.5"
"2025-10-26","CZ","62","mobile","17","113.09"
"2025-10-26","CZ","18","tablet","23","185.4"
"2025-10-26","CZ","32","tablet","9","52.83"
"2025-10-24","CZ","22","pc","5338","35758.32"
"2025-10-24","CZ","22","mobile","22363","141602.95"
"2025-10-24","CZ","27","pc","4872","28362.91"
"2025-10-24","CZ","27","mobile","8308","48639.09"
"2025-10-24","CZ","67","mobile","2340","15290.48"
"2025-10-24","CZ","57","pc","648","3796.66"
"2025-10-24","CZ","27","tablet","330","1984.27"
"2025-10-24","CZ","28","tablet","96","633.99"
"2025-10-24","CZ","71","mobile","212","1708.05"
"2025-10-24","CZ","69","pc","145","918.46"
"2025-10-24","CZ","61","tablet","90","599.41"
"2025-10-24","CZ","30","mobile","214","1474.5"
"2025-10-24","CZ","57","mobile","44","242.45"
"2025-10-22","CZ","11","pc","6","26.24"
"2025-10-30","CZ","28","mobile","2081","11992.79"
"2025-10-30","CZ","61","mobile","6028","38053"
"2025-10-30","CZ","31","mobile","9272","49742.85"
"2025-10-30","CZ","32","mobile","175","1216.5"
"2025-10-30","CZ","13","mobile","54","470.17"
"2025-10-30","CZ","57","mobile","121","669.33"
"2025-10-30","CZ","32","pc","213","1051.03"
"2025-10-30","CZ","67","pc","247","1639.47"
"2025-10-30","CZ","7","pc","33","212.22"
"2025-10-30","CZ","70","pc","66","473.39"
"2025-10-30","CZ","35","mobile","55","219.33"
"2025-10-30","CZ","35","tablet","21","122.2"
"2025-09-24","CZ","61","mobile","6055","33510.19"
"2025-09-04","CZ","5","mobile","14314","97979.59"
"2025-10-09","CZ","12","mobile","125","788.71"
"2025-10-09","CZ","17","tablet","10","111.01"
"2025-10-14","CZ","17","mobile","2854","21601.13"
"2025-10-19","CZ","44","mobile","4","27.14"
"2025-10-19","CZ","39","tablet","100","534.91"
"2025-10-20","CZ","58","pc","1003","9154.34"
"2025-10-20","CZ","20","mobile","992","5739.39"
"2025-10-22","CZ","12","pc","26","179.98"
"2025-10-24","CZ","30","pc","225","1551.71"
"2025-10-24","CZ","78","mobile","114","860.62"
"2025-10-30","CZ","12","mobile","38","305.78"
"2025-10-22","CZ","78","pc","13","92.96"
"2025-10-22","CZ","42","pc","14","68.96"
"2025-07-05","CZ","11","pc","1","11.9"
"2025-11-28","CZ","34","mobile","4128","24565.44"
"2025-11-28","CZ","28","mobile","2102","14168.68"
"2025-11-28","CZ","30","pc","189","1308.1"
"2025-11-28","CZ","61","pc","1026","7706.87"
"2025-11-28","CZ","7","mobile","126","968.1"
"2025-11-28","CZ","18","pc","356","3652.07"
"2025-11-28","CZ","44","mobile","1","4.37"
"2025-11-28","CZ","11","pc","7","9.75"
"2025-11-28","CZ","25","mobile","3","28.71"
"2025-11-04","CZ","22","mobile","26296","153808.2"
"2025-11-04","CZ","23","mobile","4538","27629.43"
"2025-11-04","CZ","39","pc","1262","6454.21"
"2025-11-04","CZ","78","mobile","134","828.57"
"2025-11-04","CZ","10","mobile","355","2200.58"
"2025-11-04","CZ","64","pc","70","468.68"
"2025-11-04","CZ","13","mobile","80","466.63"
"2025-11-04","CZ","42","pc","9","54.37"
"2025-11-04","CZ","38","pc","86","447.7"
"2025-11-04","CZ","6","tablet","44","209.51"
"2025-11-04","CZ","32","tablet","34","98.46"
"2025-11-06","CZ","31","mobile","9236","46824.56"
"2025-11-06","CZ","61","mobile","5893","33649.09"
"2025-11-06","CZ","27","pc","6169","34341.6"
"2025-11-06","CZ","67","mobile","2565","16056.75"
"2025-11-06","CZ","32","mobile","244","1325.07"
"2025-11-06","CZ","9","tablet","13","90.2"
"2025-11-06","CZ","67","tablet","22","9.4"
"2025-11-06","CZ","22","tablet","101","783.01"
"2025-11-06","CZ","32","pc","118","656.86"
"2025-11-06","CZ","20","tablet","15","40.3"
"2025-11-29","CZ","33","mobile","3846","20994.66"
"2025-11-29","CZ","22","mobile","30000","202694.23"
"2025-11-29","CZ","26","pc","1144","7196.3"
"2025-11-29","CZ","5","mobile","20373","150035.35"
"2025-11-29","CZ","33","pc","1327","7927.22"
"2025-11-29","CZ","34","mobile","5657","36669.26"
"2025-11-29","CZ","32","tablet","11","109.56"
"2025-11-29","CZ","71","mobile","261","2751.05"
"2025-11-29","CZ","13","mobile","41","330.15"
"2025-11-29","CZ","17","tablet","19","193.2"
"2025-11-29","CZ","68","mobile","5","40.95"
"2025-11-29","CZ","12","pc","2","18.5"
"2025-11-18","CZ","61","mobile","5636","33910.32"
"2025-11-18","CZ","22","pc","5436","38069.61"
"2025-11-18","CZ","23","mobile","5866","41220.21"
"2025-11-18","CZ","34","pc","4882","15044.45"
"2025-11-18","CZ","9","mobile","674","3237.74"
"2025-11-18","CZ","33","pc","1536","8665.75"
"2025-11-18","CZ","69","mobile","223","1079.93"
"2025-11-18","CZ","67","pc","210","1697.3"
"2025-11-18","CZ","38","pc","28","167.1"
"2025-11-18","CZ","32","pc","174","1023.57"
"2025-11-03","CZ","33","pc","1929","10069.06"
"2025-11-03","CZ","58","mobile","4244","33004.59"
"2025-11-03","CZ","62","pc","347","2572.15"
"2025-11-03","CZ","27","pc","6638","36732.06"
"2025-11-03","CZ","18","mobile","433","3772.51"
"2025-11-03","CZ","33","tablet","150","795.51"
"2025-11-03","CZ","61","tablet","105","645.52"
"2025-11-03","CZ","30","mobile","211","1429.17"
"2025-11-03","CZ","13","mobile","62","420.14"
"2025-11-03","CZ","58","tablet","16","165.3"
"2025-11-03","CZ","45","mobile","23","60.29"
"2025-11-22","CZ","23","pc","1575","10936.56"
"2025-11-22","CZ","7","pc","71","530.17"
"2025-11-22","CZ","32","mobile","399","2508.25"
"2025-11-22","CZ","10","mobile","382","2490.73"
"2025-11-22","CZ","20","pc","225","1189.66"
"2025-11-22","CZ","30","pc","214","1308.42"
"2025-11-22","CZ","17","pc","143","1365.58"
"2025-11-22","CZ","5","tablet","109","818.87"
"2025-11-22","CZ","82","pc","24","201.73"
"2025-11-22","CZ","9","pc","2","2.6"
"2025-11-22","CZ","57","tablet","3","13.62"
"2025-11-29","CZ","66","tablet","12","48.66"
"2025-11-26","CZ","28","pc","2154","15215.52"
"2025-11-26","CZ","31","mobile","10846","63475.33"
"2025-11-26","CZ","61","mobile","6541","46562.53"
"2025-11-26","CZ","6","mobile","9346","71280.14"
"2025-11-26","CZ","57","pc","790","4404.61"
"2025-11-26","CZ","27","pc","7198","47460.32"
"2025-11-26","CZ","58","pc","867","8424.8"
"2025-11-26","CZ","20","pc","191","1372.37"
"2025-11-26","CZ","12","mobile","386","1491.59"
"2025-11-26","CZ","2","mobile","18","159.29"
"2025-11-26","CZ","33","tablet","93","579.16"
"2025-11-25","CZ","31","pc","7675","45595.79"
"2025-11-25","CZ","67","pc","223","2014.42"
"2025-11-25","CZ","39","pc","1689","10396.18"
"2025-11-25","CZ","20","mobile","890","5994.94"
"2025-11-25","CZ","11","mobile","706","2785.33"
"2025-11-25","CZ","71","tablet","14","96.32"
"2025-11-25","CZ","5","pc","675","5049.78"
"2025-11-25","CZ","13","mobile","81","430.73"
"2025-11-25","CZ","31","tablet","92","479.24"
"2025-11-25","CZ","33","tablet","139","913.43"
"2025-11-25","CZ","43","mobile","36","357.17"
"2025-11-25","CZ","2","mobile","8","66.17"
"2025-11-25","CZ","25","mobile","9","35.38"
"2025-11-25","CZ","42","pc","43","248.94"
"2025-11-25","CZ","9","tablet","12","45.45"
"2025-11-25","CZ","52","mobile","15","130.59"
"2025-11-14","CZ","17","mobile","1054","9414.24"
"2025-11-14","CZ","6","mobile","10301","63434.27"
"2025-11-14","CZ","69","mobile","247","1160.17"
"2025-11-14","CZ","5","pc","583","3588.37"
"2025-11-14","CZ","18","pc","169","1811.4"
"2025-11-14","CZ","17","pc","244","2489.31"
"2025-11-14","CZ","39","pc","803","4123.74"
"2025-11-14","CZ","31","tablet","103","486.63"
"2025-11-14","CZ","13","mobile","63","384.39"
"2025-11-14","CZ","6","tablet","53","400.9"
"2025-11-15","CZ","43","pc","1228","7105.45"
"2025-11-15","CZ","23","pc","1720","11469.87"
"2025-11-15","CZ","27","pc","5444","29038.73"
"2025-11-15","CZ","58","pc","499","4525.18"
"2025-11-15","CZ","26","mobile","2407","10267.58"
"2025-11-15","CZ","66","mobile","915","4805.06"
"2025-11-15","CZ","71","pc","152","1223.31"
"2025-11-15","CZ","43","mobile","85","564.59"
"2025-11-15","CZ","20","pc","207","1118.04"
"2025-11-15","CZ","67","tablet","27","193.97"
"2025-11-15","CZ","38","pc","61","276.56"
"2025-11-15","CZ","35","tablet","6","42.04"
"2025-11-15","CZ","2","mobile","19","30.98"
"2025-11-15","CZ","7","pc","16","58.2"
"2025-11-17","CZ","17","mobile","2592","23577.57"
"2025-11-17","CZ","71","mobile","419","3576.78"
"2025-11-17","CZ","9","mobile","1166","5933.74"
"2025-11-17","CZ","28","pc","3287","19407.28"
"2025-11-17","CZ","65","mobile","237","1339.47"
"2025-11-17","CZ","78","mobile","111","709.81"
"2025-11-17","CZ","44","mobile","43","323.67"
"2025-11-17","CZ","70","pc","124","755.9"
"2025-11-17","CZ","70","mobile","7","22.48"
"2025-11-17","CZ","7","tablet","9","82.38"
"2025-11-19","CZ","29","mobile","9984","49565.62"
"2025-11-19","CZ","27","mobile","9610","53516.23"
"2025-11-19","CZ","26","mobile","2884","13789.57"
"2025-11-19","CZ","78","mobile","90","625.96"
"2025-11-19","CZ","39","pc","986","5344.65"
"2025-11-19","CZ","66","pc","150","902.55"
"2025-11-19","CZ","71","pc","201","1788.74"
"2025-11-19","CZ","29","tablet","184","744.19"
"2025-11-19","CZ","38","mobile","26","71.18"
"2025-11-19","CZ","10","mobile","300","2304.33"
"2025-11-19","CZ","23","tablet","77","528.98"
"2025-11-19","CZ","5","tablet","136","993.91"
"2025-11-19","CZ","68","mobile","8","31.32"
"2025-11-21","CZ","31","pc","6166","35165.17"
"2025-11-21","CZ","28","pc","2139","14690.54"
"2025-11-21","CZ","22","mobile","23402","144191.88"
"2025-11-21","CZ","5","pc","659","4649.32"
"2025-11-21","CZ","34","pc","6860","18082.98"
"2025-11-21","CZ","39","mobile","9546","55301.36"
"2025-11-21","CZ","20","pc","184","1124.06"
"2025-11-21","CZ","18","pc","268","2304.72"
"2025-11-21","CZ","66","pc","146","943.28"
"2025-11-21","CZ","65","pc","78","670.9"
"2025-11-21","CZ","76","mobile","19","152.29"
"2025-11-21","CZ","35","mobile","70","495.9"
"2025-11-21","CZ","67","tablet","20","128.91"
"2025-11-21","CZ","10","pc","20","179.37"
"2025-11-18","CZ","39","tablet","53","264.91"
"2025-11-18","CZ","33","tablet","123","588.31"
"2025-11-18","CZ","11","tablet","17","65.56"
"2025-11-02","CZ","58","mobile","6590","54270.1"
"2025-11-02","CZ","27","mobile","13770","75880.85"
"2025-11-02","CZ","22","pc","6694","43898.53"
"2025-11-02","CZ","61","pc","1268","7498.33"
"2025-11-02","CZ","67","mobile","4503","26932.82"
"2025-11-02","CZ","17","mobile","3734","28791.87"
"2025-11-02","CZ","38","pc","81","508.45"
"2025-11-02","CZ","27","tablet","662","3521.88"
"2025-11-02","CZ","66","mobile","556","3296.47"
"2025-11-02","CZ","65","pc","125","578.44"
"2025-11-02","CZ","78","mobile","158","1164.41"
"2025-11-02","CZ","6","tablet","52","321.78"
"2025-11-02","CZ","62","mobile","18","46.96"
"2025-11-24","CZ","27","pc","8126","50354.32"
"2025-11-24","CZ","28","tablet","93","550.42"
"2025-11-24","CZ","62","pc","535","3407.65"
"2025-11-24","CZ","26","tablet","96","479.17"
"2025-11-24","CZ","30","pc","247","2073.35"
"2025-11-24","CZ","70","mobile","4","4.65"
"2025-11-24","CZ","68","tablet","2","14.66"
"2025-11-24","CZ","2","mobile","20","167.47"
"2025-11-30","CZ","39","pc","1373","8186.19"
"2025-11-30","CZ","5","pc","650","5504.18"
"2025-11-30","CZ","12","mobile","1053","4187.63"
"2025-11-30","CZ","26","mobile","2403","13900.4"
"2025-11-30","CZ","31","tablet","107","636.06"
"2025-11-30","CZ","38","pc","55","375.16"
"2025-11-30","CZ","68","mobile","20","157.57"
"2025-11-30","CZ","9","pc","2","3.25"
"2025-12-04","CZ","29","mobile","13694","75788.99"
"2025-12-04","CZ","27","pc","6016","41904.86"
"2025-12-04","CZ","33","mobile","2648","15536.29"
"2025-12-04","CZ","67","mobile","2518","20017.32"
"2025-12-04","CZ","9","mobile","1134","5483.36"
"2025-12-04","CZ","13","mobile","38","381.25"
"2025-12-04","CZ","65","mobile","54","355.02"
"2025-12-04","CZ","71","mobile","224","2190.78"
"2025-12-04","CZ","52","mobile","16","165.93"
"2025-12-04","CZ","66","tablet","4","5.2"
"2025-12-01","CZ","34","mobile","5486","39046.44"
