"date","currency","exchange_rate","id","target_currency"
"2022-02-08","USD","21.26800000000","2022-02-08USD","CZK"
"2022-03-14","CZK","1.00000000000","2022-03-14CZK","CZK"
"2019-10-21","SEK","2.38900000000","2019-10-21SEK","CZK"
"2021-04-16","PLN","5.69700000000","2021-04-16PLN","CZK"
"2020-06-19","SEK","2.52500000000","2020-06-19SEK","CZK"
"2019-08-13","RON","5.46700000000","2019-08-13RON","CZK"
"2019-10-12","HUF","0.07781000000","2019-10-12HUF","CZK"
"2019-12-08","HRK","3.43300000000","2019-12-08HRK","CZK"
"2020-04-10","EUR","26.90500000000","2020-04-10EUR","CZK"
"2020-12-21","EUR","26.28000000000","2020-12-21EUR","CZK"
"2022-08-06","HRK","3.27100000000","2022-08-06HRK","CZK"
"2021-03-12","EUR","26.15000000000","2021-03-12EUR","CZK"
"2018-10-19","SEK","2.50300000000","2018-10-19SEK","CZK"
"2020-08-03","RON","5.44300000000","2020-08-03RON","CZK"
"2018-08-02","CZK","1.00000000000","2018-08-02CZK","CZK"
"2020-10-30","PLN","5.89600000000","2020-10-30PLN","CZK"
"2021-09-27","SEK","2.50100000000","2021-09-27SEK","CZK"
"2021-05-27","RON","5.17400000000","2021-05-27RON","CZK"
"2020-03-28","HUF","0.07678000000","2020-03-28HUF","CZK"
"2019-08-15","HUF","0.07934000000","2019-08-15HUF","CZK"
"2018-03-27","HRK","3.42400000000","2018-03-27HRK","CZK"
"2018-07-11","HRK","3.50600000000","2018-07-11HRK","CZK"
"2021-09-22","EUR","25.38000000000","2021-09-22EUR","CZK"
"2019-05-21","HRK","3.47100000000","2019-05-21HRK","CZK"
"2020-06-03","GBP","29.93600000000","2020-06-03GBP","CZK"
"2018-06-26","SEK","2.50500000000","2018-06-26SEK","CZK"
"2018-09-24","SEK","2.47300000000","2018-09-24SEK","CZK"
"2020-03-10","HUF","0.07650000000","2020-03-10HUF","CZK"
"2022-01-19","HRK","3.23000000000","2022-01-19HRK","CZK"
"2018-08-31","EUR","25.73500000000","2018-08-31EUR","CZK"
"2021-02-05","SEK","2.55000000000","2021-02-05SEK","CZK"
"2019-04-27","HUF","0.07980000000","2019-04-27HUF","CZK"
